,color,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
529,#5ab4ac,0.5725895,0.29481578,0.4905216,0.4083007,-0.04385022,0.033541232,-1.0027192,-0.33732194,-0.18138885,-0.35609943,0.48446998,0.21279834,-0.1197905,-0.9393191,-0.60216427,-0.11485958,1.2197971,0.2147865,-0.17508328,0.13345699,-0.46619147,0.1258831,0.058313042,0.08710133,0.39255574,-0.9104322,0.24596702,-1.0436742,-0.21307619,0.3629862,-0.90390235,0.87897867,1.4879069,-0.06053044,-0.009839262,0.6200957,-0.4981337,-0.102212965,0.1364167,0.26490238,-0.107518114,-0.49504313,0.7123979,-0.32772332,-0.425523,-0.28261858,0.23192748,-0.18212861,0.24471773,-0.27688134,-0.1419965,-0.3024422,0.40119252,-0.20518593,1.1703963,0.44653365,-0.15551043,-0.03017125,0.43360442,0.2186188,-0.32026714,-0.75867087,0.37679017,-1.1146898,-0.2716864,0.35622165,0.28502747,0.8786947,0.57836944,0.1329319,0.12613228,0.082125075,1.3284435,0.5325831,0.9455489,-0.7792098,0.25265446,0.25430417,0.8975051,-0.74803156,-0.6257562,-0.9532506,-0.76337504,0.3392581,-0.8104601,0.64012486,-0.22345579,0.057637706,0.4830463,0.033016283,-0.20443223,-1.1788069,-0.8991982,0.0074733817,0.2244674,-1.0201532,-0.04636241,-0.15420043,0.6197866,2.3275461,0.5152197,0.047031987,-0.8941794,-0.7313005,-0.033258516,0.044252317,0.5019355,-1.3243054,-0.57801557,-0.24175762,-0.59127486,0.6397368,-0.32856655,0.012219186,-0.5653194,0.4882104,-0.090147585,0.031024966,1.4261707,0.39772862,-0.11656877,0.33205983,0.5178701,-0.011503978,-0.9183768,0.42097953,-0.04123624,-0.18879077
530,#007c30,0.98864144,-1.0974247,0.04273726,-0.92933035,-0.50540686,-0.017015865,0.058940567,-0.27375802,-0.5817087,-0.5408803,0.2208116,-0.85957444,-0.16154405,0.15155248,0.31283092,0.1515439,-0.51790655,-0.038875572,0.3334422,-0.008553792,-0.32574025,-1.046148,0.7358025,0.80233514,0.043636963,0.6228746,-0.07011673,0.29031262,-0.6580883,-0.2107798,0.8768708,0.2922866,-0.72219694,-0.49597916,-0.4349343,0.1826273,1.2873589,0.14164773,1.1893286,-0.06795073,-0.25441942,0.6486978,0.55007654,0.18535377,0.74310577,-0.25313425,0.6938783,0.19547257,0.38212729,0.09458618,-0.23799752,-0.074664064,0.12663189,-0.6122442,0.27498212,-0.014414434,-0.53754157,-0.31924734,-0.5376126,-0.30803633,-0.728412,-0.27849054,-0.78493303,0.3792213,0.65545,0.16462946,0.84267396,-0.33089197,0.4199327,0.101617046,0.4083611,0.3011828,-1.9139628,0.3006295,-0.1883076,0.07879619,-0.09840882,-0.8809461,-1.1930448,-0.22813773,-1.243157,0.19947703,0.7254377,0.16180892,0.20151341,-0.24978586,-0.65313655,-0.034972865,1.2875681,0.7588439,0.0865738,-0.4628939,0.5236436,-0.25192788,-0.93312925,-0.45950824,-0.45114973,0.79219717,0.4088692,-0.06668148,0.62354386,-0.20828164,1.0645599,0.26920152,0.25029135,0.014131473,-0.012616332,-0.14930376,-0.25145057,0.002827775,0.45250788,0.3823965,-0.7770381,0.11612953,0.86423284,-0.81624025,-0.7329812,-0.26569048,0.02890316,-0.21425088,0.054880887,0.45447946,-0.8380407,0.01743983,-0.36359024,0.2236305,1.3019845,-0.026898462
531,#fc8d59,0.96086305,-0.55545336,0.63755614,0.24074006,0.26822728,-0.060560368,-0.65247434,-0.5841347,0.7570664,-0.75066334,0.059263434,0.24610654,-0.38456616,-1.0612552,-0.5078877,0.02878291,0.5294207,0.19039798,-0.1566794,-0.22544932,-0.030792791,0.07745264,0.11528852,-0.7077389,0.40728447,-0.62596,0.5007133,-1.2281587,-0.72713387,0.46337226,-0.5944044,1.0150508,1.1632999,0.739644,0.0392719,0.7365408,0.21236327,0.20513861,0.28362423,-0.1366454,0.076525904,-0.43190065,0.080775574,-0.022408912,-1.2699488,0.29823732,-0.12595583,-0.6519331,0.5624404,0.53536606,0.1068205,-0.8148698,-0.32130483,-1.1952189,0.78624934,0.151743,-0.16349198,-0.381329,0.13160113,0.5470257,-0.54379666,0.46457475,-0.008927762,-0.39659083,-0.0371846,0.8805583,0.8595444,0.80481166,0.1617284,0.021562785,-0.13858254,-0.7095296,0.839385,0.005794035,1.3120929,-0.89468473,0.43004996,0.21140201,0.20221202,-0.29622775,-1.20798,0.12957041,-0.46256176,0.43781367,-0.48446095,0.019084265,0.8584172,0.3137463,0.89007777,0.5856843,-0.06266576,-0.9399918,-1.0617373,-0.38252968,-0.13684264,-0.936026,0.48572922,-0.5115879,0.0772955,1.0904714,-0.061557457,-0.53849465,-0.6155182,-0.52781284,-0.15113461,0.27176687,0.16847181,-0.8422273,-0.5241836,-0.24178113,0.08336251,0.484581,-0.14165346,0.017711112,-0.37708935,0.95934325,-0.37086096,1.0037045,-0.66065764,0.7691678,0.6524574,0.70842546,0.48971066,-0.0035515013,-1.0828848,0.12929896,0.014488251,0.25558347
532,#007c30,0.99544144,-1.1349356,1.0553069,-0.75470734,-0.6144677,0.17064755,-0.45829752,-1.3224417,0.33146968,-0.9430605,-0.22248574,-0.65457785,1.211168,-0.7517118,-0.0052920445,0.09152941,-0.71668303,0.24135445,0.010353215,-0.13347685,-0.6179503,-0.8348217,0.013491021,0.16903454,0.21098907,1.2921777,-0.34028518,-0.2602556,-0.73912853,-0.2902681,0.74840605,-0.32363218,-0.17753175,0.6255577,-0.3629692,0.08994956,0.68325114,0.051827807,0.5093749,0.33251315,0.13661598,1.0948179,0.58724874,0.24477471,-0.050195005,-0.7777364,0.8038805,-0.980401,0.39752153,0.7930002,-0.057334602,0.20758972,0.14821649,-0.39360633,0.8807594,0.34389913,-0.95174766,-0.41261402,0.57601905,0.5954997,-0.465754,-0.10842003,-0.9395534,-0.58890253,-0.21985802,0.35616177,0.0782715,0.57716864,0.39858207,0.20895833,0.36972755,0.3503944,0.11237854,0.43260765,-0.55952495,-0.5641323,-0.4557557,-0.31301266,-1.0549579,-0.13787045,-1.0692085,0.7577689,0.14731193,0.52423203,0.40414065,0.26387998,-0.7756125,0.11365608,1.0883858,0.057494666,-0.10993571,0.09816349,0.16513379,-0.41328758,-0.478162,-0.5518586,-0.64492965,0.14805605,0.17980742,1.324092,0.68003947,0.006297849,-0.43816793,0.009356585,-0.06973215,0.49674535,0.39357516,-0.21849078,-0.01554297,0.043697607,0.6368362,1.1127199,-0.47941986,0.5463383,0.5800015,0.08611296,-1.1882294,0.8836741,0.56805974,-0.42524144,-0.8524765,0.5686487,-0.9495543,0.048081055,-0.5652402,-0.40085965,0.24252747,-0.2714764
533,#007c30,0.54449195,0.8551763,-0.05601814,0.30189404,0.32065696,-0.09033984,0.07848575,-0.81762916,-1.2374799,0.39017737,-0.58240235,-0.6590102,1.0014899,-0.18721144,-0.010812303,0.20578177,-0.88910705,0.57657284,-0.28260654,-0.4705418,-0.039621327,0.68208885,-0.78695923,-0.5205278,-0.5954981,0.59880114,-0.17778344,0.38654256,-0.059185702,-0.8796673,0.071959846,-0.33189443,-1.115288,0.6233468,-0.39074424,0.48730415,-0.26842737,-0.17017765,0.6701572,0.60967356,0.37667546,0.95113885,-0.36897334,-0.35625157,0.15481682,-0.8800291,1.0662433,-0.013225201,-0.5832942,0.1803747,0.008985384,0.24157137,0.4475227,1.3598628,0.059856005,-0.41817787,0.0714679,-0.17102201,0.71477973,1.367752,0.33899432,0.473055,0.18771939,0.075070724,-0.17330515,0.7150785,0.77770466,-0.24200298,-0.18307884,0.45264214,-0.34892383,-0.21608858,0.35548988,-0.110421546,0.68152595,0.7498276,-0.16983266,-0.86812925,-0.48737368,-0.7154621,0.029502498,-0.5157875,0.09975084,0.25236794,0.49341846,0.62713695,-0.35404193,-0.07350867,-0.41303185,0.23623858,0.5170456,0.30568212,0.020739134,0.49933973,-1.2302898,-0.42908287,-0.49060327,0.20102496,-0.14393663,0.14769253,-1.0957457,0.08289508,-0.51432663,-0.19503585,0.31420064,0.8769159,-0.2833737,-0.5001586,0.45667166,-0.16907243,-0.62975097,0.7881811,0.23550737,-0.52023983,-0.66642874,0.4018072,0.65347004,1.0768528,-0.1792808,-0.25552115,-1.6863085,-0.391116,-0.15880887,0.026493195,0.118728966,-0.3486266,-0.2248227,0.5626952
534,#dad7cb,0.83722854,-0.58867675,0.16674732,0.077963315,0.5627807,-0.25191236,-0.5570638,-0.30075085,1.7047117,-0.13688748,0.22276156,0.40326,-0.7314723,-0.73825836,-0.16373776,-0.02611918,0.3980991,0.28478816,0.4339443,0.23198894,0.49486002,-0.026242962,0.20472315,-0.13865602,-0.057627685,-0.4060947,0.403108,-1.0670266,0.13184269,-0.1671171,-0.8091486,1.0842227,1.5552458,-0.1725628,-0.19272521,0.6179198,0.1272284,0.22361965,-0.28271237,-0.24094543,-0.2169826,-0.58408135,-0.10303552,-0.54799366,-1.1176823,0.5262863,-0.47491482,-0.2632794,0.001326634,0.66581786,-0.6113539,-0.75344044,-0.42101076,-0.7555151,0.47466922,-0.07804946,0.6053198,0.07379422,0.22910684,-0.028572654,-0.54399043,-0.020762136,-0.39806572,-0.8564768,0.4039173,0.6586536,1.1086994,0.87686116,-0.108591214,-0.029555399,-0.26787838,-1.1600149,0.25327444,0.37449902,1.0362856,-0.9556848,0.8327467,1.1547492,0.38994694,-0.32890174,-0.6106322,-0.4217354,-0.5438369,0.37269828,-0.34269765,-0.03077338,0.2538805,0.2220131,0.7290475,0.1542289,-0.09152631,-0.16880915,-1.1197082,-1.0138688,0.11929967,-1.3346261,0.49663997,-0.2670249,0.5246603,0.5733657,0.27644306,-0.26439932,-0.49561828,-0.24759503,-0.7679999,0.25880635,-0.38180023,-0.45562035,-0.65951073,-0.14397395,0.43106285,0.18052506,-0.20528346,-0.0031827309,0.19768634,1.2416581,0.23605676,0.5766122,-0.43576494,0.5829637,0.91177756,0.63941383,0.32311416,-0.015514338,-1.45071,0.18604557,-0.053814072,0.4590719
535,#007c30,0.21999069,0.5569053,-0.12913346,1.0827503,0.3542516,0.7659798,-0.022022478,-0.75156736,-1.104533,-0.026817009,-0.5935363,-0.26164034,1.0771613,-0.7035208,0.41012532,0.09108144,-0.59415525,1.2069032,-0.28134456,-0.43320388,0.35105476,-0.24736497,-0.6347853,-0.35249615,-0.19184247,0.035508294,0.12160823,-0.43753168,0.042103037,-1.0902542,-0.27194256,-0.1482857,-0.8364895,0.727413,-0.3120455,0.59935194,0.5818052,-0.24181807,0.5236541,0.35381803,0.47021374,0.23161858,-0.48280177,-0.6666023,-0.25009534,-0.40224034,0.74873656,-0.34976918,0.034536056,0.11210274,0.98596704,-0.25575528,0.04371179,0.4535726,-0.25193256,-0.67384326,0.5265852,-0.42371398,0.45345354,1.8992068,0.29833603,-0.0760286,0.10632164,0.6424187,-0.48047698,0.17572178,0.39007604,0.70045584,-0.3799697,0.6846489,-0.64254177,-0.5711741,-0.2549816,-0.42983136,1.3322569,0.27164233,-0.5233398,-0.1331498,-0.13874364,-0.28064534,-0.5583831,0.19847944,-0.3318162,-0.17021874,0.0407794,0.84011614,-0.52778435,-0.13381648,-0.8018458,0.40039346,0.46414796,0.7456143,0.10374398,0.2604402,-1.2310406,-0.3757489,-0.4565403,-0.16959219,-0.022534234,0.72320855,-0.6895828,-0.05760804,-0.12731479,-0.08773406,-0.09704743,0.64717895,0.7154648,0.19887398,0.0024975713,-0.39256546,-0.58341247,0.8987581,-0.10923353,-0.32691866,-0.509797,0.3930786,0.42746204,1.2685574,0.019246398,0.103686646,-1.6987875,-0.17436954,-0.14365633,0.02710722,-0.022309415,-0.39920747,0.1273203,0.6843509
536,#007c30,1.5657262,-1.0468721,-0.37407228,-0.7251886,-0.4670237,0.19066131,-0.2512338,-0.05648543,0.3262449,-0.47434768,-0.051057044,-0.51908636,0.019931074,0.119052686,0.41902345,-0.06263673,-0.14267176,0.24641198,0.65506744,0.3068325,-0.29232782,-1.4843758,0.46448216,0.5729165,0.5165328,-0.709476,-0.64933175,-0.25262156,-0.4908903,-0.057061087,0.5837704,0.34945145,-0.8110095,-0.5362092,-0.37599972,0.68848354,1.085837,0.16160558,0.15941928,-0.096822776,-0.35550478,0.11811153,0.4928596,0.6428679,0.5509993,0.1278605,-0.52812535,0.6205897,-0.06206672,0.2824715,0.80624527,-0.039825454,-0.40739453,-0.712515,1.3733195,0.10395306,-0.71237725,0.51624805,-0.9381823,-0.6450333,-0.6026729,-0.43175972,-0.1784454,0.3558013,0.77617353,-0.094065785,0.82722175,-0.47088438,0.22594397,-0.04010961,0.08909592,0.19886127,-1.4666882,0.4282689,-0.3256675,-0.5511918,-0.31430483,-0.73460335,-1.0986599,0.017722366,-0.8095477,0.1697634,1.2160484,0.25070363,0.50424117,-0.7486166,-0.668067,-0.018886639,1.1698849,0.17740025,-0.23439473,-0.1611789,0.37091446,-0.4390835,-0.8231037,-0.5072835,-0.24771605,0.69210976,0.014583096,0.52516204,1.3316598,-0.13827468,0.7903322,0.16273025,0.19020793,-1.0212622,0.17505957,-0.09087913,-0.60855454,-0.06524325,0.5000571,-0.077130474,-0.47704783,0.08296385,1.2855332,-0.65369993,-0.6623963,-0.5743577,0.24754216,0.19221736,0.8214265,0.07819442,-0.4479951,0.008663026,-0.511369,0.62338674,1.0809981,0.3466586
537,#007c30,0.2775244,0.5073155,-0.0638907,0.51896644,0.063098505,0.39206713,0.0151245305,-0.93849456,-0.9116804,0.34188548,-0.6126673,-0.47508064,0.974091,-0.39317048,-0.010732747,0.07184869,-0.56640893,0.010559787,-0.3645702,-0.36682805,-0.26612714,0.35554197,-0.9217536,-0.35300803,0.22331467,0.4105296,-0.5878524,-0.019678593,0.06445983,-0.7775081,-0.17784877,-0.52429396,-0.7709906,0.9057009,-0.41986892,0.45576137,-0.23313305,-0.29736638,0.21585144,0.6366186,0.3399644,0.7862638,-0.23193084,-0.6294485,-0.45011052,-1.0381399,0.8108415,0.36202574,-0.44862828,-0.060183328,0.08978916,0.43748805,0.16897531,1.4851154,0.71414715,-0.18439601,-0.03274535,-0.106512636,1.169524,1.5699503,0.43036553,-0.05907665,0.6799534,-0.2056425,-0.46161145,0.72677857,0.053162213,0.3658746,-0.16594422,0.67113364,-0.42695093,-0.34757307,1.3055189,-0.17346421,0.2794213,0.7761779,-0.26419598,-0.28101286,-0.057840865,-0.068303265,-0.14827912,-0.72642034,-0.22741355,0.3053275,0.32518896,0.9195837,-0.5587781,-0.17518125,-0.78672,-0.20982732,0.41419905,0.52868366,-0.012504651,0.68459797,-1.022653,-0.08728423,-0.57395774,-0.12648498,-0.059848294,0.68533134,-0.5337822,0.21603921,-0.77912074,-0.38910967,0.05262135,0.56281894,0.0098249335,-0.36885318,0.16189277,-0.050226104,-0.75457954,0.68590385,0.09628586,-0.22939257,-0.8124093,0.692595,0.78592086,1.2741065,0.5624047,-0.018416472,-1.6753002,-0.35450688,0.0007789714,0.024404714,0.19914085,-0.29605684,-0.5177742,0.4320895
538,#007c30,1.2742796,-1.2078787,-0.3002461,-0.79157096,-0.49156556,0.4560493,-0.12091563,-0.11305818,0.0055973544,-0.4206271,-0.07677354,-0.707467,0.029256102,0.11534913,0.600062,-0.042537108,-0.16999763,0.24754883,0.5651921,0.18417048,-0.17766841,-1.4020113,0.5165331,0.7193477,0.7188902,-0.49333,-1.2142806,-0.32111636,-0.5482335,-0.17030367,0.8625295,0.27892777,-0.99822444,-0.2424592,-0.5266694,0.61347187,1.5687436,0.1985457,0.19243312,0.07209791,-0.40724844,0.31542298,0.41778016,0.6705133,0.4091162,-0.013951167,-0.21420902,0.1876147,0.013836984,0.2691591,0.76710343,-0.26422167,-0.5762364,-0.7083829,1.4203525,-0.019627962,-0.5292647,0.17540336,-0.5513557,-0.5696169,-0.61632466,-0.23812534,-0.28032875,0.2541494,0.69717085,0.05536616,0.74167687,-0.35893393,0.2021727,-0.32592377,0.1279811,0.25964585,-1.2759012,0.14947928,-0.5051463,-0.7185064,-0.17585811,-0.7997996,-0.9478712,0.24223015,-0.82492447,0.32303032,1.2017012,0.55167794,0.63435143,-0.60968715,-0.6267327,0.027217645,1.4337007,0.3293965,-0.14289579,-0.4007545,0.3336788,-0.3900204,-0.7039992,-0.6184311,-0.3092942,0.635583,-0.03905037,0.47020432,1.159205,-0.16561247,0.6399164,0.2880967,0.055272084,-0.77088284,0.0685884,-0.08420552,-0.56221455,-0.03759452,0.5061636,0.031448204,-0.42946318,0.17393641,0.9834128,-0.55243015,-0.57791877,-0.3062664,-0.14169252,0.22952028,0.4942387,0.05434467,-0.50963044,0.012502933,-0.26356426,0.6341521,1.0738453,0.08298561
539,#007c30,0.96361357,-1.1433953,-0.4731926,-0.5567698,-0.08962702,0.41705084,0.030687423,0.3556818,-0.15072778,-0.66437536,-0.051927038,-0.57158583,0.014748152,-0.25200644,0.45686865,0.03656757,-0.2719625,0.9905352,0.3934772,0.20498103,-0.32025495,-1.4745668,0.081906356,0.8305784,0.11264018,-0.525189,-0.45359692,-0.2678481,-0.25921887,-0.54616016,0.67053175,0.12935014,-0.76068443,-0.43274263,-0.3286511,0.07336887,1.0473146,0.18197837,0.40895027,-0.39896867,-0.34538832,0.24519849,0.066232,0.38413,0.67848635,0.1546227,0.04773155,0.37111178,0.24878554,0.70209825,0.11702304,0.014253085,0.28872243,-0.43628508,1.1532949,-0.29338166,-0.42628127,0.43627375,-0.41906536,-0.42372116,-0.62213296,-0.27063355,-0.077753045,0.94229376,0.68411,-0.06694871,0.8563907,-0.3100206,0.18356523,-0.30169952,-0.13108608,0.16505083,-2.3549225,0.11962512,-0.2945887,-0.5389474,-0.30533692,-0.29809758,-0.8715511,-0.28574094,-0.40110865,0.035995997,0.7587764,0.0718015,0.607334,-0.78641224,-0.67249864,-0.1742853,0.72434294,0.09803458,-0.018062888,-0.19105493,0.37316757,0.011236955,-0.84143555,-0.34646687,-0.29810706,0.7490651,0.0018363952,0.5369392,0.638778,-0.322658,1.587843,0.26868612,-0.01720201,-0.49585664,0.5342462,0.31647843,-0.31051907,-0.03287656,0.56971234,-0.003776872,-0.63829064,-0.68656355,0.77658856,-1.3017825,-1.0585979,0.005272519,1.3746773,0.19754064,0.47970152,0.14659566,-0.63456285,0.018534133,0.07629148,0.60506296,0.7297858,0.08667136
540,#007c30,0.93817675,-0.7491563,0.27329972,-0.65409374,-0.47870457,-0.18832628,-0.121259525,-0.95025975,-0.49238956,-0.47050714,-0.4064552,-0.55989754,-0.010131503,0.3849404,0.34938514,0.13852575,-0.3647489,0.2775199,0.35372084,-0.029642295,-0.27466404,-1.1382829,0.71481156,0.5075939,0.37189817,0.9233771,-0.29372934,-0.17990296,-1.2504438,-0.7108255,0.76585543,-0.21089825,-0.83386666,0.33495,-0.43381456,0.12053343,1.525998,0.1775011,1.0045569,-0.01442327,-0.1597134,0.6206813,0.3698019,0.8665736,0.37286568,-0.41180435,-0.010997784,-0.30052358,0.2489997,0.28527272,0.12731768,0.19948974,-0.75742435,-1.1128862,1.0307968,0.17903586,-0.29162532,-0.081769355,0.08884888,-0.30475596,-0.80810523,0.23918541,-0.8170014,0.602817,0.61124593,0.64088494,0.5418052,-0.19912106,0.10726539,-0.28784817,0.33788446,-0.16488746,-0.96695787,0.6616395,-0.47509885,-0.4502354,-0.700637,-0.9643894,-1.5418324,-0.49202096,-0.9271685,0.35010886,1.0429599,0.4710986,0.5557812,-0.8287357,-0.7262462,0.013041965,1.2463629,0.17953704,0.044648025,0.006931387,0.7099787,0.2663275,-0.72108185,0.16504757,-0.42050803,0.46074414,0.2733613,0.30587795,0.62173724,-0.2171639,0.19879529,0.31670785,0.33167416,-0.41260862,-0.24854447,0.18016422,-0.31526634,0.059485015,0.7624863,0.3809543,-0.4651718,0.42607826,0.88513017,-0.31563413,-0.72659194,-0.18678945,0.22155848,-0.1215977,-0.051604025,0.68942857,-0.9904033,0.020775657,-0.1358818,-0.29837692,1.1344153,0.0997757
541,#007c30,0.47650573,0.90726537,0.41151422,0.6698554,0.21181005,0.24340703,-0.18344684,-1.4082317,-1.0407503,-0.23143364,-0.6328765,-0.7944568,1.0552107,-0.2170723,-0.240598,0.13474385,-0.19047719,0.6921546,-0.46660838,-0.4732368,-0.079645514,0.2877555,-0.71734613,-0.33370253,-0.4143563,0.5942282,0.16815579,-0.75029635,-0.34015313,0.14237835,-0.12598968,-0.7785753,-0.46409497,1.3526192,-0.31416902,0.48776382,-0.007469219,-0.24919105,0.8362481,0.27324203,0.46781915,0.43471926,-0.016465511,-0.42218986,-0.37697878,-0.89566314,0.7249044,-1.0264452,-0.1000586,0.043156438,0.6915047,0.10774819,-0.22548866,0.79092556,0.8960639,-0.28194138,0.029540403,-0.117942944,0.57259876,1.4137503,-0.33660194,0.4703639,-0.31905627,-0.33695683,-0.5736988,0.7845515,-0.11487114,0.8295445,-0.16964029,0.3493606,-0.456071,0.206627,1.0578934,-0.26690295,1.2756493,0.6461062,-0.51478195,-0.29119453,-0.038727622,-0.6205927,-0.8620761,0.008235578,-0.46743393,0.10180456,-0.060386796,0.7920731,-0.26171598,-0.16640979,-0.27437124,0.047983546,0.39100206,0.5904164,-0.10755411,0.24851361,0.037552405,-0.12856533,-0.6412303,-0.024857845,0.0940248,1.22618,-0.9251172,-0.02417948,-0.89334685,-0.2114938,-0.06761301,0.764691,0.61243856,0.27933264,0.3622701,-0.38380235,-0.56236273,0.83943206,0.09041211,-0.2709107,-0.7507115,0.80263686,0.43674195,1.425817,0.18646896,-0.4373416,-1.7766603,-0.032188494,-0.16964479,0.021047933,0.18787138,-0.6302398,-0.49520296,0.42981604
542,#007c30,0.31229413,0.77702093,0.4095328,-0.14825797,0.009248957,-0.07913037,-0.22749306,-1.0246168,-0.3338919,0.13707381,-0.4184149,-0.4598181,1.7882158,-0.72693473,0.12075344,-0.06707256,-1.53213,-0.13022685,-0.23586889,-0.15738031,-0.376351,0.88580114,-1.1413392,-0.5241925,-0.9123379,1.1794384,-0.2618359,0.39178905,0.09416497,-0.5780186,0.4727643,-0.071943745,-0.44993418,0.9897932,-0.24781148,0.35778967,-0.75359863,-0.06822965,0.47097608,0.5743927,0.5255564,0.7636029,0.086552635,-0.19783139,0.7630859,-0.71115655,0.844859,-0.6442232,-0.25993222,0.4766831,0.5225226,0.71726286,0.9118374,0.8151799,-0.5905655,0.260874,-0.05138196,0.2697922,0.49006224,0.87265134,0.55362743,0.3514285,-0.026323484,-0.89975256,-0.50813603,0.52224725,0.17896757,-0.47482675,-0.06905316,0.84568584,-0.17010629,-0.119024865,0.850568,0.060700517,0.17899589,0.5354339,-0.7508249,-0.09515192,-0.5928113,-0.5483058,0.04052534,-0.42662522,0.0665623,-0.057722494,1.268516,0.84617513,-0.7215743,-0.01536151,-0.4846694,0.26606035,0.076831244,0.92416805,0.13500403,-0.5738429,-0.6270785,-0.6561537,-0.76536274,-0.29113021,-0.08422905,-0.082894124,-0.93504214,0.3041068,-0.71604854,-0.295074,-0.35621917,0.8314791,-0.38419315,0.06886396,0.52813554,-0.022958225,-0.2511657,0.8622402,0.3915038,0.1784305,0.08760473,0.59382904,0.59234214,1.0476552,-0.021534372,-0.7596932,-1.2671,-0.59190196,-0.29606086,0.030118626,0.20949921,-0.3577796,-0.9566873,0.14693713
543,#98c6ea,-0.37123284,-0.20323482,0.029127207,-0.16603617,0.010421988,0.44673306,0.1597461,-0.018730965,-0.59311116,-0.5635475,-0.49898958,-0.48125175,-0.009842587,-1.2623726,-0.24379507,-0.14169453,-0.14571892,-0.017237544,-0.06417148,-0.378372,-0.4809031,-0.42231494,-0.7977514,0.13976717,0.12536518,-0.36368373,-0.5628804,0.047126573,0.21398576,0.5207386,0.4113742,-0.35445508,-0.27220947,0.9853472,0.020327363,0.3518538,-0.53937167,-0.15830879,0.45007908,-0.59018224,0.42219764,0.21537995,-0.21404898,0.06242684,0.26927784,-0.20049357,0.28970894,-0.20300525,0.12337836,-0.36851308,0.8535135,-0.021336824,0.8663075,0.42257863,-0.7649731,-0.40378994,0.09419987,0.14939778,0.22643365,1.6057558,-0.21555322,0.14021255,0.41403174,-0.22673382,-0.36188993,0.3964433,-0.36943296,1.0577476,0.11521894,0.8443816,-0.20549296,-0.051602807,0.08142139,-0.25394222,1.8196784,0.059134696,0.2755858,0.36764452,0.27701944,0.9061558,-0.76176274,0.7049869,-0.3346699,-0.4718938,-0.29995728,1.1058258,0.065513834,-0.1348535,0.015397658,1.0298111,0.10874478,0.32392004,0.2934066,0.2625534,0.95130473,-0.6333778,-0.15134753,-0.28892967,-0.44327652,1.1418892,-0.6701188,0.14549166,0.4664846,-0.08791636,-0.4916894,0.5908562,0.73022485,-0.41241026,0.20775233,-0.3855176,-1.1299033,0.06652466,-0.73149383,-1.1141562,0.35007802,0.09739737,-0.36527246,0.69690573,-0.3079168,-0.20150432,-0.7614639,-0.20955665,0.0590015,0.015788885,-0.09760795,-0.0138533255,-1.1393211,0.66107255
544,#007c30,0.44572395,0.5683707,-0.04831525,0.6247151,0.46526986,0.4831764,0.13485274,-0.62814707,-1.0662243,-0.027222184,-0.66278577,-0.46208736,0.6392152,-0.8706967,0.2550139,0.059927966,-0.9215952,0.7446246,-0.24041669,-0.32004994,-0.00333375,0.03117785,-0.80445325,-0.6476192,-0.07257432,0.25175348,-0.19187039,0.17454785,0.19680206,-0.5673654,0.23751163,-0.0755885,-0.9139244,0.8512874,-0.32360855,0.44206864,0.177451,-0.26386675,0.22308123,0.40628746,0.57010615,0.6748267,-0.4283623,-0.71641695,0.05694935,-0.5760913,1.0174572,-0.33180285,-0.24077998,0.22480707,-0.22757937,-0.008420473,0.6708955,1.3488228,0.19496855,-0.35520476,-0.08966814,-0.12493104,0.3199591,1.6844985,0.26233456,0.2939681,0.40543932,0.14529665,-0.3344522,0.8950155,0.92636716,-0.25252149,-0.2522071,0.5668818,-0.44534335,0.02586865,-0.059187412,-0.7958552,1.0299623,0.15643172,-0.34520504,-0.86311615,-0.41411313,-0.1275984,-0.106191695,-0.18629402,0.05750785,0.39978966,0.10746299,0.8482043,-0.34943017,-0.037489884,-0.2454116,0.26272404,0.606987,-0.3301435,-0.010633348,-0.014961871,-1.2183576,-0.13692585,-0.4099746,0.09231608,-0.085649855,-0.08314383,-1.0376512,-0.23220234,-0.30923072,-0.18812765,0.106094964,0.68575555,-0.69727576,-0.26380277,0.31113753,-0.39141497,-0.82981455,0.77660865,0.105928846,-1.0167571,-0.43790323,0.51699793,1.0026903,1.6820154,-0.23718229,-0.14739513,-1.0925361,-0.11053426,-0.06596106,0.01952862,-0.00031646746,-0.24465601,0.14263508,0.8815508
